Course Code,Course Name,Credit Value,Details,Prerequisites,Corequisites,Exclusion,Recommended Preparation
EAS362Y1,Classical Japanese,,"Introduction to classical Japanese, followed by readings of various short works by classical authors.",['EAS220Y1'],[],[],[]
EAS363H1,Classical Japanese Part I,,"Introduction to classical Japanese, followed by readings of various short works by classical authors. Covers first half of  EAS362Y1. ",['EAS220Y1'],[],['EAS362Y1'],[]
EAS364H1,China's Cultural Revolution: History and Memory,,"No understanding of contemporary China is possible without understanding the ramifications of the Great Proletarian Cultural Revolution (1966-1976). This course considers this tumultuous episode as a field of historical research and conceptual inquiry. This course critically examines a wide variety of sources, including scholarly accounts, official documents, personal memoirs, oral histories, and literary works.",['EAS105H1'],[],[],[]
EAS365H1,Classical Japanese Part II,,"Introduction to classical Japanese, followed by readings of various short works by classical authors. Covers the second half of  EAS362Y1. Students must seek permission of the instructor to be placed in the course.","['EAS363H1', 'EAS220Y1']",[],['EAS362Y1'],[]
EAS370H1,"Media, Cultural Citizenship, and the Korean Diaspora",,"This course explores how cultural and ethnic identity in diaspora is constructed in media texts, and how the politics of national identity target various publics. We will examine the work of particular filmmakers, diasporic Korean celebrities in Korea, and digital platforms for producing public visibility, such as YouTube.",['EAS105H1'],[],[],[]
EAS372H1,"The Postwar, Cold War and Divided Koreas",,"This research-oriented course examines the divided history of the Korean peninsula since 1945 in the context of the global war. Examines key debates in the history of contemporary Korea, beginning with the Korean war and ending with the contemporary culture of division.",['EAS105H1'],[],['EAS372Y1'],[]
EAS373H1,"Revolutionaries, Rebels, and Dissent in Korea's Long 20th Century",,"Korea’s long 20th century experienced many tumultuous moments of dissent, rebellion, and revolution. When, why, and how do specific people dissent? This course devotes each weekly meeting to the study of a single moment of dissent, ranging from the peasant uprisings of the 1890s to labor activities in the colonial period and from anti-regime student movements in the 1970s to recent social movements and candlelight demonstrations.",['EAS105H1'],[],[],[]
EAS374H1,Modern Japan and the Colonial Question,,"This course interrogates the history of modern Japan from the perspective of Japan's colonial exploits in East Asia. The course also addresses the political economy and culture of the military occupation of Japan by the Supreme Command of the Allied Powers. Texts from economics, philosophy, and literature will be used.",['EAS105H1'],[],[],[]
EAS375H1,"Postwar Japan: Crisis, Apocalypse",,"This course explores the history of the postwar period in Japan and its former colonies in order to delineate a way to think of the idea of apocalypse in relation to crisis in advanced capitalism. Through an examination of the history of capitalist crisis in postwar Japan, the course investigates themes of apocalypse in atomic-bomb literature, television, Godzilla, radical students movements, ecological-industrial disasters, worker art movements, debates on modernity and fascism, avant-garde theatre, popular music, religious movements, nationalism, populism, and the so-called “ageing population” problem. The course revolves around texts by philosophers, economists, novelists, essayists, artists, and critics, as well as film and audio recordings.",['EAS105H1'],[],"['EAS347H1', 'EAS374H1']",[]
EAS378H1,Urban Life in Early Modern Japan,,"An exploration of most important cities of Tokugawa Japan, which were among the largest of the early modern world, and home to vibrant urban culture and economic activity. The texts include buildings, maps, paintings, prints, film and novels.",['EAS105H1'],[],[],[]
EAS380H1,Writing Women in Premodern China,,"A survey of premodern Chinese texts (before 1700) in translation, written by women, about women, and in the voices of women, across a variety of genres drawn from literature, history, philosophy, and religion. The texts provide opportunities to explore how gender was constructed in Chinese societies, how women were defined and constrained by texts, and how women used writing to express themselves, often in resistance to dominant modes of representation.",['EAS105H1'],[],[],[]
EAS381H1,Moral Agency in Chinese Thought,,"The course explores selected Chinese philosophical texts addressing moral motivation, cultivation, reasoning, and action to examine their treatment of how human beings can become morally virtuous and live an ethically ideal or fulfilling life. Topics discussed will include people’s typical moral dispositions; morally relevant features of people’s nature (xìng); the role of the heart (xīn) in guiding action; the role of desire, emotion, and normative judgment in motivation and action; methods of moral education and training; the nature and function of virtue; and the structure of action. In different years, the course may focus on classical texts such as the Mòzǐ, Mèngzǐ, Xúnzǐ, and Zhuāngzǐ or on later Confucian figures from the Sòng, Míng, and Qīng dynasties, such as Chéng Yí, Chéng Hào, Zhū Xī, Lù Xiàngshān, Wáng Yángmíng, and Dài Zhèn.","['EAS105H1', 'EAS241H1', 'PHL237H1']",[],[],[]
EAS384H1,Medieval Japan,,"In popular culture medieval Japan often figures as an era of unremitting warfare, in which only samurai mattered. This course offers more balanced view of what many historians regard as the most volatile, yet also most creative, era in Japanese history. The course examines the era from 1100-1500 with an eye to understanding the place of warriors, but also to explaining the incredible cultural advances of the period, which gave rise to many of the arts for which Japanese culture is renowned.","['EAS103H1', 'EAS105H1']",[],[],[]
EAS386H1,Culture of Nature in China,,"The course examines the cultural practice of nature in China’s past and present, focusing on literary, artistic, spiritual, ethical, political, and scientific aspects of human-nature relation. Through scholarly works and primary sources, the course inquires into the cultural politics of human-nature entanglements. ",['EAS105H1'],[],['EAS386Y1'],[]
EAS387H1,Images and Ideas in Chinese Art ,,"Making use of the Royal Ontario Museum’s excellent Chinese art collection, this object-based and oriented seminar encourages exploration of the ideas and practices behind works of Chinese art. We examine art and artifacts in relation to their social environment and historical contexts, paying close attention to such issues as political practices, power and authority, identity, gender, and materiality. Other relevant topics include patronage, audience, religious quests, and literati culture. Depending on special Chinese exhibitions of the year at the ROM, the course may incorporate case-studies of relevant exhibition content.",['EAS105H1'],[],[],[]
EAS388H1,Asian/North American Feminist Issues,,"A transpacific examination of gender and sexuality issues that have directly and indirectly affected Asians and Asian North Americans. Considers, for example, the gender and sexual representations of Asia in North America, the psycho-history of the “Yellow Peril” and its ramifications beyond Asian North Americans, and the history of immigration, nationalism, colonialism, war, and the militarized empire.",['EAS105H1'],[],[],[]
EAS391H1,Transnational East Asian Cinema,,"This course investigates cinema's border-crossing modes of production, reception, and circulation, to uncover the ways in which the study of cinema enriches current theories and approaches to the transnational. Films and sites to be explored may include Asian co-productions (documentaries, feature films, shorts), transnational genre adaptations (e.g., The Ring/Ringu), and film festivals.",['EAS105H1'],[],[],[]
EAS392H1,East Asian Television,,"This course approaches television and televisuality in regional, transnational, and global perspectives. Beginning with the cold war histories of transmission infrastructures in the Asia Pacific, continuing with an exploration of key television shows and genres that support and resist the nation-building ethos of the medium, the course will introduce students to the history and ideology of televisuality in East Asia.",['EAS105H1'],[],[],[]
EAS393H1,Chinese Buddhism,,Topics vary according to the instructor’s interests. ,['EAS105H1'],[],[],[]
EAS394H1,Film Culture in Contemporary China,,"This course discusses documentary film and DV culture in contemporary China as forms of cultural, communal, and political practices. We focus on films and videos that seek to address important global issues such as peace, environment, and climate change in cross-media approach and in personal tone. We ask: What new tendencies are there in the films and videos? Where can we trace them back to? What fresh possibilities do they bring forth to our aesthetic and public life?",['EAS105H1'],[],[],[]
EAS395Y0,Topics in East Asian Studies (Summer Abroad),,This course allows students to pursue the specialized study of topics tailored to the research and study opportunities available in Hong Kong and the expertise and interests of the instructor. Available only in the Woodsworth College Hong Kong Summer Program.,['EAS105H1'],[],[],[]
EAS396H1,Special Topics in East Asian Studies,,"A study of Chinese, Japanese or Korean culture, history and/or literature. Content depends on the instructor. When offered, the course will have a subtitle that describes its content.",['EAS105H1'],[],[],[]
EAS398H0,Research Excursions,,An instructor-supervised group project in an off-campus setting. Details at https://www.artsci.utoronto.ca/current/academics/research-opportunities/research-excursions-program. Not eligible for CR/NCR option.,['EAS105H1'],[],[],[]
EAS398Y0,Research Excursions,,An instructor-supervised group project in an off-campus setting. Details at https://www.artsci.utoronto.ca/current/academics/research-opportunities/research-excursions-program. Not eligible for CR/NCR option.,['EAS105H1'],[],[],[]
EAS399Y1,Research Opportunity Program,,Credit course for supervised participation in faculty research project. Details at https://www.artsci.utoronto.ca/current/academics/research-opportunities/research-opportunities-program. Not eligible for CR/NCR option.,[],[],[],[]
EAS401H1,Modern Standard Chinese IVa,,"This course aims to develop students’ abilities at an advanced level, with a focus on reading of fictional and/or journalistic writings. Students will improve their reading comprehension, strengthen writing skills, and advance speaking and listening skills through class discussions and oral presentations. Students who do not meet the prerequisite must go through placement process conducted by the Department. See www.eas.utoronto.ca/languages/chinese for details.","['EAS300Y1', 'EAS402H1', 'or equivalent']",[],"['EAS290Y1', 'EAS400Y1']",[]
EAS402H1,Modern Standard Chinese IVb,,"An advanced Chinese language course which explores major concerns in contemporary China, including mass consumption, Western influences and technological innovation. Students will improve their reading comprehension, strengthen their writing skills and, importantly, advance their speaking and listening abilities through debate exercises. Students who do not meet the prerequisite must go through placement process conducted by the Department. See https://www.eas.utoronto.ca/languages/enrolment-instructions/chinese for details.","['EAS300Y1', 'EAS401H1', 'or equivalent']",[],[],[]
EAS404H1,Professional Chinese,,This course aims to assist students with upgrading their language proficiency for professional purposes. This advanced Chinese language course focuses on 1) business terms and expressions and 2) formal or semiformal discourse in business. Students who do not meet the prerequisite must go through placement process conducted by the Department. See https://www.eas.utoronto.ca/languages/enrolment-instructions/chinese for details.,"['EAS300Y1', 'EAS401H1', 'EAS402H1', 'or equivalent']",[],[],[]
EAS406Y1,Thinking about Things: Material Culture in East Asia,,"This seminar explores theories of the object, the histories of objects in East Asia, and critical thinking about the process of research. Through theoretical readings, class, and individual research projects, the seminar asks how to formulate research questions, use the internet and other resources, and present discoveries in a class conference.",['EAS209H1'],[],[],[]
EAS407H1,Textual Analysis of Classical Chinese Philosophy,,"Readings from ancient and medieval Chinese philosophy. Beginning with linguistic (especially semantic) analysis of key words, structure and meaning of sentences, paragraphs, and texts as a whole, which forms the basis for philosophical examination. ","['EAS209H1', 'PHL237H1', 'EAS241H1']",[],[],[]
EAS408H1,Modern Taiwanese Literature,,"A general survey of modern Taiwanese literature from 1949 to the present. It examines issues central to understanding the Taiwanese literary culture, such as historical/cultural context, oral/written language, self-identification, gender, and human rights.","['EAS209H1', 'Complicated']",[],[],[]
EAS409H1,Cities in Premodern China,,"Focusing on selected Chinese cities from the earliest history to 1800 CE, this course introduces students to different aspects of urban life and its representations in literature and history. ",['EAS209H1'],[],['EAS367H1'],[]
EAS410Y1,Modern Standard Korean IV,,"As a continuation of  EAS310Y1, this course is designed for advanced-level learners of Korean. Through reading short essays/articles and watching films, this course aims to improve students’ proficiency in speaking, writing, listening, and reading. Classroom and online discussions are conducted entirely in Korean. Students who do not meet the prerequisite must go through placement process conducted by the Department. See www.eas.utoronto.ca/languages/korean for details.","['EAS310Y1', 'or equivalent']",[],[],[]
EAS412H1,Technology and Material Cultures of Ancient China,,"This course introduces the technology and material culture of prehistoric and Bronze-Age China. Offers students an understanding of the development of ancient technologies (e.g. bronze, jade, and lacquer) and associated ways of life from archaeological perspectives.","['EAS209H1', 'EAS312H1', 'EAS411H1']",[],[],[]
EAS416Y1,Academic and Professional Korean,,This course aims to assist students to upgrade their language proficiency for academic and professional purposes. It is ideal for students who seek career opportunities in Korea-related business or in higher education in Korean studies. Emphasis is on comprehension and composition of academic and business texts and preparation for Korean proficiency tests. Students who do not meet the prerequisite must go through placement process conducted by the Department. See www.utoronto.ca/languages/korean for details.,"['EAS310Y1', 'or equivalent']",[],[],[]
EAS417H1,Korean Literary Translation Workshop,,A workshop format is used to explore problems encountered when translating Korean literary texts (fiction and poetry) into English. Practice with a variety of texts is accompanied by readings in translation theory to refine our understanding of translation and enrich our experience working with historical forms of Korean and English. ,"['EAS209H1', 'EAS310Y1', 'or equivalent']",[],[],[]
EAS418H1,Chinese Art Theories,,"This course focuses on theories of Chinese arts by critically analyzing various theoretical texts and treatises on music, painting, calligraphy, and literature as recorded in the Classics.",['EAS209H1'],[],[],[]
EAS419H1,Chinese Cultural Studies Seminar: May Fourth,,"This seminar focuses on the May Fourth Movement in early twentieth century China. Taking May Fourth as a case study and a vantage point, this class enables a critical understanding of various aspects of the cultural and intellectual life in the early Republican period.",['EAS209H1'],[],[],[]
EAS420H1,"Travels, Travelers, and Travel Accounts in Asia",,"This seminar focuses on the circulation of people, words, and ideas throughout Asia before 1900, as we try to understand the worlds travelers both sought and encountered. Texts include travel diaries and geographical narratives.",['EAS209H1'],[],[],[]
EAS421H1,History of the Chinese Book,,"This seminar traces the changing forms of the Chinese book from the early ‘page’ to modern print editions. We begin by considering the Chinese writing system and the bones, shells, bamboo and silk on which it was first inscribed. Next, we examine the specific technologies associated with medieval manuscript and early print cultures, many of which were associated with Buddhist textual production. Along the way we consider the social dimensions of Chinese book culture by considering the scribes, binders, engravers, printers, publishers, distributors and readers who produced, circulated and consumed Chinese books. The course draws on the methods and theories developed in diverse fields of study, including book history, philology, literacy studies and archive studies, to examine different chapters in the history of the Chinese book.",['EAS209H1'],[],[],[]
EAS427H1,"The Kyoto School: Now, Then, and To Come",,"This course begins with a careful study of a group of modern Japanese thinkers (Nishida, Tanabe, Nishitani) known as the Kyoto School (Kyoto Gaku-ha) who developed their original philosophies by creatively combining the spiritual and intellectual traditions of Mahayana Buddhism with the Western philosophical tradition, most notably with the work of Hegel and Heidegger. We focus on the concept of “Absolute Nothingness” and how it is similar and different to Western ontologies of Being as well as what it implies for political, psychological, spiritual, and artistic life. We also study significant criticisms of the Kyoto School (Tosaka, Miki, et al.) and re-evaluate how such a project persists today as well as how it might make a claim on possible futures.",['EAS209H1'],[],[],[]
EAS431H1,Advanced Seminar in Japanese Cinema,,"The focus ranges from the examination of cross-cultural theoretical problems (such as Orientalism) to a director-based focus, from the examination of genre (such as documentary or the category of genre itself) to the way film intersects with other cultural forms and technologies (such as video and new media).","['EAS209H1', 'EAS242H1', 'EAS243H1']",[],[],[]
EAS432H1,Korean Cultural Studies Seminar,,"This seminar provides an opportunity for in-depth reading and research into a specific topic in the cultural and intellectual history of Korea. Topics will vary each semester but may include colonial period print culture, the New Woman, the history of photography, and modernism.",['EAS209H1'],[],[],[]
EAS433H1,Chinese Cultural Studies Seminar: Land ,,"Land as part of the Earth is repeatedly reconfigured in China throughout the 20th century, first by the Reformists and pioneers of the New Culture, then by geoscientists and writers, as well as by economic planners and social thinkers of recent decades. This seminar provides a critical review of this multi-dimensional cultural and conceptual practice of land, as well as its possible role in the era of climate change.",['EAS209H1'],[],[],[]
EAS434H1,Independent Studies,,"A scholarly project chosen by the student, approved by the Department, and supervised by one of its instructors. Consult the website (eas.utoronto.ca) for more information. Not eligible for CR/NCR option.",['EAS209H1'],[],[],[]
EAS435H1,Independent Studies,,"A scholarly project chosen by the student, approved by the Department, and supervised by one of its instructors. Consult the website (eas.utoronto.ca) for more information. Not eligible for CR/NCR option.",['EAS209H1'],[],[],[]
EAS436Y1,Independent Studies,,"A scholarly project chosen by the student, approved by the Department, and supervised by one of its instructors. Consult the website (eas.utoronto.ca) for more information. Not eligible for CR/NCR option.",['EAS209H1'],[],[],[]
EAS439H1,"The Global Bildungsroman: Narratives of Development, Time, and Colonialism",,"This course studies Bildungsroman, the story of an individual's coming of age, in the context of twentieth-century political, cultural, and social developments of imperialism, anti-colonialism, human rights discourse, and globalization. Our focus will be novels from the (post)colonial world and theoretical essays on the Bildungsroman form. The course aims to provide a model for rethinking literary history and genres within a global context. Authors may include Yi Kwangsu, Wu Zhouliu, Pramoedya Ananta Toer, Kang Younghill, Tsitsi Dangarembga, Camara Laye, amongst others.",['EAS209H1'],[],[],[]
EAS444H1,"The City, Body and Text in Modern Japanese Literature",,"This course examines how the city and body exert formative forces on the text, and how the practice of writing and reading texts informs the ways we, as corporeal beings, experience the city as manifested in the 20th-century Japanese literature. ","['EAS105H1', 'EAS263H1', 'EAS230H1', 'EAS235H1', 'EAS256H1', 'EAS257H1', 'EAS284H1', 'EAS284Y1', 'EAS309H1', 'EAS327H1', 'EAS334H1', 'EAS334Y1', 'EAS366H1', 'EAS380H1', 'EAS397H1', 'Complicated']",[],[],[]
EAS446H1,The Communist Hypothesis and Asia,,"In recent years, the basic hypotheses of Communism have begun to be thought anew, precisely because of the demise of the Soviet Union and the rise of capitalism in communist regimes (i.e., China). Taking up recent writings by Alain Badiou, Jodi Dean, Gavin Walker, Fred Jameson and a host of other contemporary thinkers, this course asks again: what is the communist hypothesis in today’s Asia and how can it help us to imagine a different Asia?","['EAS209H1', 'EAS247H1', 'EAS248H1']",[],[],[]
EAS447H1,Sound Studies and Modern Japan,,"This seminar explores the growing field of sound studies with particular attention given to auditory histories and cultures in modern Japan and the prewar Japanese empire in East Asia. We study the interrelationships between industrialization, mass culture, colonialism, and techniques and processes of reproducing sound in order to specify the status of acoustic and sonic mediation in everyday life in a capitalist commodity economy. ","['EAS209H1', 'EAS247H1', 'EAS347H1']",[],[],[]
EAS448H1,"East Asian Studies Archive: Language, Number, Money",,"This course investigates salient problems of the historical archive in relation to the experience of modernity in East Asian societies. What is the meaning of the modern archive in East Asia? How is the knowledge of the modern archive produced in relation to the production of quantitative knowledge (e.g., in demographic or economic statistics)? How should we approach the relationship between number and language? How is this knowledge transformed into state knowledge as well as into what we call common sense? ",['EAS209H1'],[],[],[]
EAS449H1,"Future, Architecture, Japan",,"Examination of how the future is imagined and materialized in architectural theory and practice throughout Japanese history. From classical temples to modernist experiments of the Metabolist movement to contemporary works by Isozaki Arata and Atelier Bow Wow, we study built and unbuilt structures as theories of the future. ","['EAS209H1', 'ARC221H1']",[],[],[]
EAS454H1,Modern Chinese Historiography,,A selective survey of major historiographical problems and debates in the fields of late 19th and 20th century Chinese history. Course readings will include both theoretical and historical materials.,['EAS209H1'],[],[],[]
EAS455H1,Classical Confucianism,,"This course explores the historical and systematic aspects of classical Confucianism, which is fundamental for understanding Chinese philosophy and culture. The historical part discusses the development of the Confucian doctrine from Confucius to his generations of disciples. The systematic part engages issues such as emotion, art, poetry, morality and virtues, political philosophy, and knowledge and reality.","['EAS209H1', 'EAS241H1', 'PHL237H1']",[],[],[]
EAS456H1,"Japan as seen by ?: Reference, Apparatus, Operation",,"The course discusses how images of Japan, charged with varied degrees of desire for empirical knowledge, have contributed to contemporary novels and plays by David Mitchell, Ruth L. Ozeki, David Mamet, Joy Kogawa, Kazuo Ishiguro, Marguerite Duras, and David Hwang. ","['EAS209H1', 'Complicated']",[],[],[]
EAS457H1,Modern Japanese Historiography,,An analysis of contemporary monographs on modern Japanese history. This course offers a critical survey of existing methodologies of and approaches to writing about modern Japan.,"['EAS209H1', 'EAS247H1']",[],[],[]
EAS458H1,Classical Chinese II,,"As a continuation of  EAS358Y1 (formerly  EAS206Y1), this course helps students to gain in-depth control of grammatical structures of classical Chinese and to read texts with greater ease. Requirements include a major research/translation project. Open only to EAS majors and specialists.","['EAS358Y1', 'Complicated']",[],"['EAS306Y1', 'EAS335Y1']",[]
EAS459Y1,Rethinking the Cold War in East Asia,,"This research course examines the ways our historical understanding of the Cold War in East Asia has shifted over the last twenty years. Focusing primarily on the divided Korean peninsula where it can be said the Cold War still rages, the course examines the mutual constitution of two competing regional political economies rooted in a shared commitment to developmentalism. ","['EAS209H1', 'EAS271H1']",[],[],[]
EAS460H1,Modern Standard Japanese IVa,,This is a high intermediate level Japanese course that focuses on oral/aural communication. Native or near-native speakers are not permitted to take this course. Students who do not meet the prerequisite must go through placement process conducted by the Department. See www.eas.utoronto.ca/languages/enrolment-instructions/japanese for details.,"['EAS320Y1', 'or equivalent']",[],"['EAS460Y1', 'EAS463Y0']",[]
EAS461H1,Modern Standard Japanese IVb,,This is a high intermediate level Japanese course that focuses on reading and writing skills. Native or near-native speakers are not permitted to take this course. Students who do not meet the prerequisite must go through placement process conducted by the Department. See www.eas.utoronto.ca/languages/enrolment-instructions/japanese for details.,"['EAS320Y1', 'or equivalent']",[],"['EAS461Y1', 'EAS463Y0']",[]
EAS466H1,Rethinking North Korean History,,This essay-driven course explores the complexity of examining North Korean history by using comparative methods developed through the study of other socialist societies and theories of everyday life.,"['EAS209H1', 'EAS271H1']",[],[],[]
EAS467H1,Photographic Narratives of Japan,,"Uses seminal theoretical literature, photo roman (by, e.g., Abe, Nakagami) and narratives about photography (by, e.g., Tanizaki, Mishima, Kanai) to examine the rhetorical complicity and coercion of the two modes of representation which emerged in the modern and nationalistic age, and persist, in the wake of the newer media, as dominant registers of everyday life and departures from there.","['EAS209H1', 'Complicated']",[],[],[]
EAS468H1,Democratic Struggles in Korea,,"This seminar examines resistance, struggles, strikes and movements seen as constituting a troubled history of democracy across Korea’s long 20th century.","['EAS209H1', 'EAS271H1']",[],[],[]
EAS471H1,Issues in the Political Economy of South Korea,,A course designed to guide students toward a research paper on a selected topic of interest on the postwar political economy of South Korea.,"['EAS209H1', 'EAS271H1']",[],['EAS471Y1'],[]
EAS473H1,Modern Korean Historiography,,"An examination of recent literature in the modern Korean history field, focusing especially on the late 19th and 20th centuries.","['EAS209H1', 'EAS271H1']",[],[],[]
EAS474H1,U.S. and Canada's Wars in Asia,,"This course examines the cultural and social legacies of the 19th- and 20th-century hot and cold wars fought by the U.S. and Canada in different parts of Asia. It explores film, literature, and other cultural products that came out of the transpacific violence and its aftermath.",['EAS209H1'],[],[],[]
EAS475Y1,Issues in East Asian Historiography,,This course analyses select topics in the historiography of East Asian. Students are expected to write a major research paper.,['EAS209H1'],[],[],[]
EAS476H1,Social Protest in Modern East Asia,,"This course explores cases of social protests in 19th and 20th century China, Japan, and Korea. Students will read and write about specific case studies of anti-government student protests, labor actions, anti-colonial movements, women’s rights activism, and peasant rebellions.",['EAS209H1'],[],[],[]
EAS477H1,Samurai Culture,,"An intensive seminar exploring one of Japan’s most recognizable figures, the samurai. This course investigates the historical reality of warrior life along with the legends, with focus on the ways in the warrior’s world found expression in religion, art, and literature. ","['EAS209H1', 'EAS245H1', 'EAS246H1', 'EAS247H1']",[],['EAS478Y1'],[]
EAS479H1,Ecocriticism,,The course aims to establish students' ability to engage with core ecological agendas with methodology of cultural history and literary and visual analysis.,['EAS209H1'],[],[],[]
EAS486H1,Readings in Mahāyāna Sūtra Literature ,,"This seminar explores the key literary, doctrinal and ritual innovations of the Mahāyāna Buddhist tradition as it unfolded in the first few centuries of the Common Era. The semester will begin with a consideration of the origins of the Mahāyāna in early India, and end in medieval Mahāyāna communities of East Asia and Tibet. Along the way we will conduct close readings of several important Mahāyāna works (sūtras, commentaries, ritual manuals) in order to explore key elements in the development of the Great Vehicle as it was transmitted and transformed across Buddhist Asia.",['EAS209H1'],[],[],[]
EAS488H1,"Fandom, Transmedia, and the Korean Wave",,"This course investigates the transmedia forms and reception contexts of what is now known as hallyu or ""the Korean wave."" Topics include fan subjectivity and the “global popular,” across a broad array of texts, including music, feature films, television dramas, fan blogs, and internet video. This seminar considers how popular media shape collective identity, and explores the connections between activism, mass media, commodity culture, and their corresponding affective registers, bridging fan studies, media studies, and contemporary Korean cultural studies.",['EAS209H1'],[],[],[]
EAS489H1,Advanced Seminar in Asian Media Studies,,"Topics include: histories of media infrastructures, material culture, geopolitics of colonialism, imperialism, and regionalism, institutional histories of media production, analyses of popular and industrial media practices, questions of interface, platforms, circulation, and reception, and the constitutive role of media in shaping notions of modernity, publicity, and politics.",['EAS209H1'],[],[],[]
EAS496H1,Advanced Topics in East Asian Studies,,"An in-depth study of Chinese, Japanese or Korean culture, history and/or literature. Content depends on the instructor. When offered, the course will have a subtitle that describes its content.",['EAS209H1'],[],[],[]
ECO101H1,Principles of Microeconomics,,"An introduction to economic analysis and its applications: price determination, market structure, decision making by individuals and firms, public policy. NOTE: extensive use of graphical and quantitative analysis.",[],[],"['ECO105Y1', 'ECO100Y5', 'ECO101H5', 'MGEA01H3', 'or equivalent']",[]
ECO102H1,Principles of Macroeconomics,,"An introduction to economic analysis and its applications from a macroeconomic (economy-wide) perspective. Topics covered include international trade and finance, role of money and the banking system, monetary and fiscal policy. Note: graphical and quantitative analysis are used extensively.","['ECO101H1', 'ECO101H5', 'MGEA02H3']",[],"['ECO105Y1', 'ECO100Y5', 'ECO102H5', 'MGEA05H3', 'or equivalent']",[]
ECO105Y1,Principles of Economics for Non-Specialists,,"Fundamentals for consumers, businesses, citizens. Microeconomics focuses on cost/benefit analysis: gains from trade, price coordination, competition/monopoly, efficiency/equity tradeoffs, government/market failures, environmental policies, income/wealth distributions. Macroeconomics focuses on: GDP growth, unemployment, inflation, monetary/fiscal policies, business cycles, exchange rates, government deficits/debt, globalization. Emphasizes economic literacy, fewer mathematical tools than  ECO101H1,  ECO102H1.",[],[],"['ECO101H1', 'ECO102H1', 'ECO100Y5', 'ECO101H5', 'ECO102H5', 'MGEA01H3', 'MGEA02H3', 'MGEA05H3', 'MGEA06H3']",[]
ECO196H1,An Economist's Guide to the Galaxy,,"Climb aboard as we seek answers to the ""Ultimate Question of Life, the Universe, and Everything"" (Douglas Adams). Unlike the Hitchhiker's Guide to the Galaxy, the answer will not be 42. Prepare for a wide-ranging journey into the questions economists seek to answer and the evidence they muster to examine these questions. Restricted to first-year students. Not eligible for CR/NCR option.",[],[],[],[]
ECO197H1,Seminar on Classical Economic Thought,,"This seminar examines the basic ideas of the five most notable economic thinkers before 1870: Aristotle, Adam Smith, Thomas Malthus, David Ricardo, and Karl Marx. We focus on demand as the basis of price in Aristotle; the ambiguity in Smith between a labour theory of value and a demand/supply theory of value; the principle of population in Malthus; Ricardo’s labour theory of value and his theory of rent and economic growth; and Marx’s labour theory of value as the explanation for the development of capital. The understanding in these authors of economics as an historical process of production gives fascinating insights into modern economic development that contrast with the modern economic concentration on the distribution of resources in a world of scarcity. Restricted to first-year students. Not eligible for CR/NCR option.",[],[],[],[]
ECO198H1,Seminar on Modern Economic Thought,,This seminar examines the development of modern economic thought from the marginal revolutionaries (Jevons and Menger) who proclaimed that demand in the form of utility was the basis of price to the supply/demand analysis of Alfred Marshall that established modern microeconomics by 1890. We then look at Irving Fisher’s 1907 foundation of the modern concept of the interest rate and the present value of capital before reviewing J.M. Keynes’ 1936 criticism of neo-classical positions on full employment and interest rates in arguing for government manipulation of interest rates to ensure full employment. We finish with Milton Friedman’s championing of the unregulated market economy through his quantity theory of money critique of Keynes. Restricted to first-year students. Not eligible for CR/NCR option.,[],[],[],[]
ECO199H1,"Economics and Sustainable, Green Development",,"Economic growth has been a powerful force through history in improving living standards throughout the world. At the same time, there is a growing recognition that environmental damages frequently accompany this growth, whether it be at the local level (soil degradation and deforestation), or the global level (climate change). Economics studies the allocation of scarce resources, but how can it incorporate ""the environment"" in a meaningful way that can help guide policy-makers in the 21st century? This course is a fast review of economic approaches and tools, and a review of a wide range of environmental policies, designed to manage the possible adverse impacts of economic expansions. The major emphasis in this course is on the market-based policies that guarantee incentive compatibility of these policies, thus, a higher chance of success. Restricted to first-year students. Not eligible for CR/NCR option.",[],[],[],[]
ECO200Y1,Microeconomic Theory,,"Theory of markets and prices. Determination of prices through the interaction of the basic economic units, the household as consumer and as supplier of inputs and the business firm as producer and as employer of inputs. The pricing system as the mechanism by which social decisions and allocation of goods are made in a market economy.","['ECO101H1', 'ECO102H1', 'ECO105Y1', 'ECO100Y5', 'ECO101H5', 'ECO102H5', 'MGEA02H3', 'MGEA06H3', 'MAT133Y1', 'MAT135H1', 'MAT136H1', 'MAT137Y1', 'MAT157Y1']",[],"['ECO204Y1', 'ECO206Y1', 'ECO200Y5', 'ECO204Y5', 'ECO205Y5', 'ECO206Y5', 'MGEB01H3', 'MGEB02H3', 'MGEC02H3']",[]
ECO202Y1,Macroeconomic Theory and Policy,,"Theory of output, employment and the price level; techniques for achieving economic stability; central banking and Canadian financial institutions and markets; foreign exchange markets and the exchange rate. This course is not intended for students enrolled in the BCom program; please see  ECO209Y1.","['ECO101H1', 'ECO102H1', 'ECO105Y1', 'ECO100Y5', 'ECO101H5', 'ECO102H5', 'MGEA02H3', 'MGEA06H3', 'MAT133Y1', 'MAT135H1', 'MAT136H1', 'MAT137Y1', 'MAT157Y1']",[],"['ECO208Y1', 'ECO209Y1', 'ECO202Y5', 'ECO208Y5', 'ECO209Y5', 'MGEB05H3', 'MGEB06H3', 'MGEC06H3']",[]
